SKU,Description,Name,DisplayName,Available in SNaP,Pricing Formula,Cost,FranchisePrice,RetailPrice,Series,UOM,ProductType,VendorName,VendorItemNum,Type,Thickness,TypeCode,ColorCode,ProfileCode
AC-0000449,"HandiACCESSORIES Loop Hook, steel, 4"" 0","HandiACCESSORIES Loop Hook, steel, 4"" 0","HandiACCESSORIES Loop Hook, steel, 4"" 0",,HANDI,9.66,10.626,21.252,HANDI,EA,AC,HAFELE,792.12.050,4,1,0,0,0
AC-0000450,"HandiACCESSORIES Loop Hook, steel, 8"" 0","HandiACCESSORIES Loop Hook, steel, 8"" 0","HandiACCESSORIES Loop Hook, steel, 8"" 0",,HANDI,12.57,13.827,27.654,HANDI,EA,AC,HAFELE,792.12.051,4,1,0,0,0
AC-0000451,"HandiACCESSORIES Double Hook, steel, 4"" 0 0","HandiACCESSORIES Double Hook, steel, 4"" 0 0","HandiACCESSORIES Double Hook, steel, 4"" 0 0",,HANDI,8.72,9.592,19.184,HANDI,EA,AC,HAFELE,792.12.060,4,1,0,0,0
AC-0000452,"HandiACCESSORIES Double Hook, steel, 8"" 0","HandiACCESSORIES Double Hook, steel, 8"" 0","HandiACCESSORIES Double Hook, steel, 8"" 0",,HANDI,10.61,11.671,23.342,HANDI,EA,AC,HAFELE,792.12.061,4,1,0,0,0
AC-0000453,"HandiACCESSORIES Snap Hook, steel, 1"" 0","HandiACCESSORIES Snap Hook, steel, 1"" 0","HandiACCESSORIES Snap Hook, steel, 1"" 0",,HANDI,1.19,1.309,2.618,HANDI,EA,AC,HAFELE,792.12.070,4,1,0,0,0
AC-0000454,"HandiACCESSORIES Snap Hook, steel, 4"" 0","HandiACCESSORIES Snap Hook, steel, 4"" 0","HandiACCESSORIES Snap Hook, steel, 4"" 0",,HANDI,1.51,1.661,3.322,HANDI,EA,AC,HAFELE,792.12.071,4,1,0,0,0
AC-0000455,"HandiACCESSORIES Snap Hook, steel, 6"" 0","HandiACCESSORIES Snap Hook, steel, 6"" 0","HandiACCESSORIES Snap Hook, steel, 6"" 0",,HANDI,1.65,1.815,3.63,HANDI,EA,AC,HAFELE,792.12.072,4,1,0,0,0
AC-0000456,"HandiACCESSORIES Snap Hook, steel, 8"" 0","HandiACCESSORIES Snap Hook, steel, 8"" 0","HandiACCESSORIES Snap Hook, steel, 8"" 0",,HANDI,1.82,2.002,4.004,HANDI,EA,AC,HAFELE,792.12.073,4,1,0,0,0
AC-0000457,"HandiACCESSORIES J Hook, steel, 6"" 0","HandiACCESSORIES J Hook, steel, 6"" 0","HandiACCESSORIES J Hook, steel, 6"" 0",,HANDI,10.06,11.066,22.132,HANDI,EA,AC,HAFELE,792.12.080,4,1,0,0,0
AC-0000458,"HandiACCESSORIES Long Tool Bar with Hooks, steel, 24"" 0","HandiACCESSORIES Long Tool Bar with Hooks, steel, 24"" 0","HandiACCESSORIES Long Tool Bar with Hooks, steel, 24"" 0",,HANDI,25.38,27.918,55.836,HANDI,EA,AC,HAFELE,792.12.090,4,1,0,0,0
AC-0000459,"HandiACCESSORIES S Hook, steel 0","HandiACCESSORIES S Hook, steel 0","HandiACCESSORIES S Hook, steel 0",,HANDI,6.21,6.831,13.662,HANDI,EA,AC,HAFELE,792.13.000,4,1,0,0,0
AC-0000460,"HandiACCESSORIES Double Utility Hook, steel 0","HandiACCESSORIES Double Utility Hook, steel 0","HandiACCESSORIES Double Utility Hook, steel 0",,HANDI,10.45,11.495,22.99,HANDI,EA,AC,HAFELE,792.13.010,4,1,0,0,0
AC-0000461,"HandiACCESSORIES Garment Hook, steel, 6 pack 0","HandiACCESSORIES Garment Hook, steel, 6 pack 0","HandiACCESSORIES Garment Hook, steel, 6 pack 0",,HANDI,6.52,7.172,14.344,HANDI,EA,AC,HAFELE,792.13.020,4,1,0,0,0
AC-0000462,"HandiACCESSORIES Shelf, steel, 14"" x 24"" 0","HandiACCESSORIES Shelf, steel, 14"" x 24"" 0","HandiACCESSORIES Shelf, steel, 14"" x 24"" 0",,HANDI,26.78,29.458,58.916,HANDI,EA,AC,HAFELE,792.13.030,4,1,0,0,0
AC-0000463,"HandiACCESSORIES Shelf, steel, 14"" x 48"" 0","HandiACCESSORIES Shelf, steel, 14"" x 48"" 0","HandiACCESSORIES Shelf, steel, 14"" x 48"" 0",,HANDI,42.58,46.838,93.676,HANDI,EA,AC,HAFELE,792.13.040,4,1,0,0,0
AC-0000464,"HandiACCESSORIES Shoe Rack, steel, 13"" x 24"" 0","HandiACCESSORIES Shoe Rack, steel, 13"" x 24"" 0","HandiACCESSORIES Shoe Rack, steel, 13"" x 24"" 0",,HANDI,22,24.2,48.4,HANDI,EA,AC,HAFELE,792.22.300,4,1,0,0,0
AC-0000465,"HandiACCESSORIES Golf Accessory Holder, steel 0","HandiACCESSORIES Golf Accessory Holder, steel 0","HandiACCESSORIES Golf Accessory Holder, steel 0",,HANDI,20.55,22.605,45.21,HANDI,EA,AC,HAFELE,792.13.060,4,1,0,0,0
AC-0000466,"HandiACCESSORIES Bike Hook, steel, 5"" 0 0","HandiACCESSORIES Bike Hook, steel, 5"" 0 0","HandiACCESSORIES Bike Hook, steel, 5"" 0 0",,HANDI,9.9,10.89,21.78,HANDI,EA,AC,HAFELE,792.13.070,4,1,0,0,0
AC-0000467,"HandiACCESSORIES Tennis accessory Holder, steel 0","HandiACCESSORIES Tennis accessory Holder, steel 0","HandiACCESSORIES Tennis accessory Holder, steel 0",,HANDI,19.95,21.945,43.89,HANDI,EA,AC,HAFELE,792.13.090,4,1,0,0,0
AC-0000468,"HandiACCESSORIES Fishing Rod Holder, steel 0","HandiACCESSORIES Fishing Rod Holder, steel 0","HandiACCESSORIES Fishing Rod Holder, steel 0",,HANDI,22.31,24.541,49.082,HANDI,EA,AC,HAFELE,792.14.000,4,1,0,0,0
AC-0000469,"HandiACCESSORIES Ski Rack, steel 0","HandiACCESSORIES Ski Rack, steel 0","HandiACCESSORIES Ski Rack, steel 0",,HANDI,10.61,11.671,23.342,HANDI,EA,AC,HAFELE,792.14.020,4,1,0,0,0
AC-0000470,"HandiACCESSORIES Large Mesh Storage Basket, steel, mesh 0","HandiACCESSORIES Large Mesh Storage Basket, steel, mesh 0","HandiACCESSORIES Large Mesh Storage Basket, steel, mesh 0",,HANDI,54.59,60.049,120.098,HANDI,EA,AC,HAFELE,792.14.030,4,1,0,0,0
AC-0000471,"HandiACCESSORIES 9 Tilt Bin Storage Unit, plastic 0","HandiACCESSORIES 9 Tilt Bin Storage Unit, plastic 0","HandiACCESSORIES 9 Tilt Bin Storage Unit, plastic 0",,HANDI,14.22,15.642,31.284,HANDI,EA,AC,HAFELE,792.14.050,4,1,0,0,0
AC-0000472,"HandiACCESSORIES 6 Tilt Bin Storage Unit, plastic 0","HandiACCESSORIES 6 Tilt Bin Storage Unit, plastic 0","HandiACCESSORIES 6 Tilt Bin Storage Unit, plastic 0",,HANDI,23.73,26.103,52.206,HANDI,EA,AC,HAFELE,792.14.051,4,1,0,0,0
AC-0000473,"HandiACCESSORIES Screwdriver Rack, steel 0","HandiACCESSORIES Screwdriver Rack, steel 0","HandiACCESSORIES Screwdriver Rack, steel 0",,HANDI,7.18,7.898,15.796,HANDI,EA,AC,HAFELE,792.14.060,4,1,0,0,0
AC-0000474,"HandiACCESSORIES Magnetic Tool Bar, steel, 13"" 0","HandiACCESSORIES Magnetic Tool Bar, steel, 13"" 0","HandiACCESSORIES Magnetic Tool Bar, steel, 13"" 0",,HANDI,15.95,17.545,35.09,HANDI,EA,AC,HAFELE,792.14.070,4,1,0,0,0
AC-0000475,"HandiACCESSORIES Magnetic Tool Bar, steel, 24"" 0 0","HandiACCESSORIES Magnetic Tool Bar, steel, 24"" 0 0","HandiACCESSORIES Magnetic Tool Bar, steel, 24"" 0 0",,HANDI,21.92,24.112,48.224,HANDI,EA,AC,HAFELE,792.14.071,4,1,0,0,0
AC-0000476,"HandiACCESSORIES Multi-Purpose Roll Holder, steel 0","HandiACCESSORIES Multi-Purpose Roll Holder, steel 0","HandiACCESSORIES Multi-Purpose Roll Holder, steel 0",,HANDI,8.1,8.91,17.82,HANDI,EA,AC,HAFELE,792.14.080,4,1,0,0,0
AC-0000477,"HandiACCESSORIES Paper Towel Holder, steel 0","HandiACCESSORIES Paper Towel Holder, steel 0","HandiACCESSORIES Paper Towel Holder, steel 0",,HANDI,6.21,6.831,13.662,HANDI,EA,AC,HAFELE,792.14.090,4,1,0,0,0
AC-0000478,"HandiACCESSORIES Utility Bin, plastic, gray 0","HandiACCESSORIES Utility Bin, plastic, gray 0","HandiACCESSORIES Utility Bin, plastic, gray 0",,HANDI,2.75,3.025,6.05,HANDI,EA,AC,HAFELE,792.14.540,4,1,0,0,0
AC-0000479,"HandiACCESSORIES Utility Bin, plastic, taupe 0","HandiACCESSORIES Utility Bin, plastic, taupe 0","HandiACCESSORIES Utility Bin, plastic, taupe 0",,HANDI,2.75,3.025,6.05,HANDI,EA,AC,HAFELE,792.14.640,4,1,0,0,0
AC-0000480,"HandiACCESSORIES Locking Accessory Clip , steel, black 0","HandiACCESSORIES Locking Accessory Clip , steel, black 0","HandiACCESSORIES Locking Accessory Clip , steel, black 0",,HANDI,2.04,2.244,4.488,HANDI,EA,AC,HAFELE,792.15.300,4,1,0,0,0
AC-0000481,Garage Leg Leveler Black 4/Set,Garage Leg Leveler Black 4/Set,Garage Leg Leveler Black 4/Set,,ACCESSORY,4.867,5.354,16.061,,EA,HW,HAFELE,635.06.009,6,1,0,0,0
AC-0000482,Garage Leg Mntg Plate Black,Garage Leg Mntg Plate Black,Garage Leg Mntg Plate Black,,ACCESSORY,21.41,23.551,70.653,,EA,HW,HAFELE,635.06.015,6,1,0,0,0
AC-0000483,Garage Leg Thread Insert Black,Garage Leg Thread Insert Black,Garage Leg Thread Insert Black,,ACCESSORY,3.654,4.019,12.058,,EA,HW,HAFELE,635.06.026,6,1,0,0,0
AC-0000484,Garage Leg Tube Brush Steel,Garage Leg Tube Brush Steel,Garage Leg Tube Brush Steel,,ACCESSORY,11.84,13.024,39.072,,LF,HW,HAFELE,635.20.066,6,1,0,0,0
AC-0000485,GARGE LEG TUBE BLK MATTE,GARGE LEG TUBE BLK MATTE,GARGE LEG TUBE BLK MATTE,,ACCESSORY,5.26,5.786,17.358,,LF,HW,HAFELE,635.20.368,6,1,0,0,0
AC-0000486,Garage Leg Tube Pol Chrome,Garage Leg Tube Pol Chrome,Garage Leg Tube Pol Chrome,,ACCESSORY,10.87,11.957,35.871,,LF,HW,HAFELE,635.20.266,6,1,0,0,0
AC-0000487,Garage Leg 80mm,Garage Leg 80mm,Garage Leg 80mm,,ACCESSORY,2.56,2.816,8.448,,EA,HW,HAFELE,637.80.360,6,1,0,0,0
AC-0000488,Garage Leg 100mm,Garage Leg 100mm,Garage Leg 100mm,,ACCESSORY,2.176,2.394,7.181,,EA,HW,HAFELE,637.80.361,6,1,0,0,0
AC-0000489,Garage Leg 120mm,Garage Leg 120mm,Garage Leg 120mm,,ACCESSORY,2.97,3.267,9.801,,EA,HW,HAFELE,637.80.362,6,1,0,0,0
AC-0000490,Garage Leg 150mm,Garage Leg 150mm,Garage Leg 150mm,,ACCESSORY,3,3.3,9.9,,EA,HW,HAFELE,637.80.363,6,1,0,0,0
AC-0000491,Garage Leg Mounting Base,Garage Leg Mounting Base,Garage Leg Mounting Base,,ACCESSORY,2.025,2.228,6.683,,EA,HW,HAFELE,637.79.301,6,1,0,0,0
AC-0000492,Gromet - Almond - 60mm,Gromet - Almond - 60mm,Gromet - Almond - 60mm,,ACCESSORY,0.94,1.034,3.102,,EA,HW,HAFELE,429.99.020,6,1,0,0,0
AC-0000493,Gromet - Black - 60mm,Gromet - Black - 60mm,Gromet - Black - 60mm,,ACCESSORY,0.86,0.946,2.838,,EA,HW,HAFELE,429.99.324,6,1,0,0,0
AC-0000494,Gromet - Brown - 60mm,Gromet - Brown - 60mm,Gromet - Brown - 60mm,,ACCESSORY,1.152,1.267,3.802,,EA,HW,HAFELE,429.99.128,6,1,0,0,0
AC-0000495,Gromet - White - 60mm,Gromet - White - 60mm,Gromet - White - 60mm,,ACCESSORY,0.86,0.946,2.838,,EA,HW,HAFELE,429.99.726,6,1,0,0,0
AC-0000496,Pole Cups Oval - Chrome,Pole Cups Oval - Chrome,Pole Cups Oval - Chrome,,ACCESSORY,0.243,0.267,0.802,,EA,HW,HAFELE,803.33.210,6,1,0,0,0
AC-0000497,Pole Cups Oval - Nickel,Pole Cups Oval - Nickel,Pole Cups Oval - Nickel,,ACCESSORY,0.19,0.209,0.627,,EA,HW,HAFELE,803.33.722,6,1,0,0,0
AC-0000498,Hafele BB 10in,Hafele BB 10in,Hafele BB 10in,,HAFELE BB SLIDE,2.03,2.233,8.932,HAFELE,PR,HW,HAFELE,432.21.970,6,1,0,0,0
AC-0000499,Hafele BB 12in,Hafele BB 12in,Hafele BB 12in,,HAFELE BB SLIDE,2.038,2.242,8.967,HAFELE,PR,HW,HAFELE,432.21.971,6,1,0,0,0
AC-0000500,Hafele BB 14in,Hafele BB 14in,Hafele BB 14in,,HAFELE BB SLIDE,2.372,2.609,10.437,HAFELE,PR,HW,HAFELE,432.21.972,6,1,0,0,0
AC-0000501,Hafele BB 16in,Hafele BB 16in,Hafele BB 16in,,HAFELE BB SLIDE,2.85,3.135,12.54,HAFELE,PR,HW,HAFELE,432.21.973,6,1,0,0,0
AC-0000502,Hafele BB 18in,Hafele BB 18in,Hafele BB 18in,,HAFELE BB SLIDE,2.982,3.28,13.121,HAFELE,PR,HW,HAFELE,432.21.974,6,1,0,0,0
AC-0000503,Hafele BB 20in,Hafele BB 20in,Hafele BB 20in,,HAFELE BB SLIDE,3.396,3.736,14.942,HAFELE,PR,HW,HAFELE,432.21.975,6,1,0,0,0
AC-0000504,Hafele BB 22in,Hafele BB 22in,Hafele BB 22in,,HAFELE BB SLIDE,3.721,4.093,16.372,HAFELE,PR,HW,HAFELE,432.21.976,6,1,0,0,0
AC-0000505,Hafele BB 24in,Hafele BB 24in,Hafele BB 24in,,HAFELE BB SLIDE,3.34,3.674,14.696,HAFELE,PR,HW,HAFELE,432.21.977,6,1,0,0,0
AC-0000506,Hafele BB 26in,Hafele BB 26in,Hafele BB 26in,,HAFELE BB SLIDE,3.62,3.982,15.928,HAFELE,PR,HW,HAFELE,432.21.978,6,1,0,0,0
AC-0000507,Hafele BB 28in,Hafele BB 28in,Hafele BB 28in,,HAFELE BB SLIDE,4.68,5.148,20.592,HAFELE,PR,HW,HAFELE,432.21.979,6,1,0,0,0
AC-0000508,HR BB SCREWS,HR BB SCREWS,HR BB SCREWS,,HARDWARE,0.017,0.019,0.056,HAFELE,EA,HW,HARDWARERESOURCES,8X7160-B,6,1,0,0,0
AC-0000509,"KING SLIDE UM SC 9""","KING SLIDE UM SC 9""",KING SLIDE UM SC 9in,,KING SLIDE,19.29,21.219,63.657,KING,PR,HW,RUGBY,HWK280940,6,1,0,0,0
AC-0000510,"KING SLIDE UM SC 12""","KING SLIDE UM SC 12""",KING SLIDE UM SC 12in,,KING SLIDE,13.64,15.004,45.012,KING,PR,HW,RUGBY,HEK280840,6,1,0,0,0
AC-0000511,"KING SLIDE UM SC 15""","KING SLIDE UM SC 15""",KING SLIDE UM SC 15in,,KING SLIDE,13.64,15.004,45.012,KING,PR,HW,RUGBY,HWK280839,6,1,0,0,0
AC-0000512,"KING SLIDE UM SC 18""","KING SLIDE UM SC 18""",KING SLIDE UM SC 18in,,KING SLIDE,13.9,15.29,45.87,KING,PR,HW,RUGBY,HWK280838,6,1,0,0,0
AC-0000513,"KING SLIDE UM SC 21""","KING SLIDE UM SC 21""",KING SLIDE UM SC 21in,,KING SLIDE,14.16,15.576,46.728,KING,PR,HW,RUGBY,HWK280837,6,1,0,0,0
AC-0000514,KING LOCKING DEVICE LEFT,KING LOCKING DEVICE LEFT,KING LOCKING DEVICE LEFT,,KING SLIDE,0.3,0.33,0.99,KING,EA,HW,RUGBY,HWK280835,6,1,0,0,0
AC-0000515,KING LOCKING DEVICE RIGHT,KING LOCKING DEVICE RIGHT,KING LOCKING DEVICE RIGHT,,KING SLIDE,0.3,0.33,0.99,KING,EA,HW,RUGBY,HWK280834,6,1,0,0,0
AC-0000516,"Blumotion UM 9""","Blumotion UM 9""",Blumotion UM 9in,,BLUM SLIDE,21.29,23.419,70.257,BLUM,PR,HW,LOUIS,B563H2290B,6,1,0,0,0
AC-0000517,"Blumotion UM 12""","Blumotion UM 12""",Blumotion UM 12in,,BLUM SLIDE,16.29,17.919,53.757,BLUM,PR,HW,LOUIS,B563H3050B,6,1,0,0,0
AC-0000518,"Blumotion UM 15""","Blumotion UM 15""",Blumotion UM 15in,,BLUM SLIDE,16.29,17.919,53.757,BLUM,PR,HW,LOUIS,B563H3810B,6,1,0,0,0
AC-0000519,"Blumotion UM 18""","Blumotion UM 18""",Blumotion UM 18in,,BLUM SLIDE,16.06,17.666,52.998,BLUM,PR,HW,LOUIS,B563H4570B,6,1,0,0,0
AC-0000520,"Blumotion UM 21""","Blumotion UM 21""",Blumotion UM 21in,,BLUM SLIDE,16.49,18.139,54.417,BLUM,PR,HW,LOUIS,B563H5330B,6,1,0,0,0
AC-0000521,Blumotion Locking Device L,Blumotion Locking Device L,Blumotion Locking Device L,,BLUM SLIDE,0.88,0.968,2.904,BLUM,EA,HW,LOUIS,BT51.1801.20L,6,1,0,0,0
AC-0000522,Blumotion Locking Device R,Blumotion Locking Device R,Blumotion Locking Device R,,BLUM SLIDE,0.88,0.968,2.904,BLUM,EA,HW,LOUIS,BT51.1801.20R,6,1,0,0,0
AC-0000523,"Hettich 4D 9""","Hettich 4D 9""",Hettich 4D 9in,,HETTICH SLIDE,17.18,18.898,47.245,HETTICH,PR,HW,LOUIS & CO,HET9209777,6,1,0,0,0
AC-0000524,"Hettich 4D 12""","Hettich 4D 12""",Hettich 4D 12in,,HETTICH SLIDE,17.07,18.777,46.943,HETTICH,PR,HW,LOUIS & CO,HET9209798,6,1,0,0,0
AC-0000525,"Hettich 4D 15""","Hettich 4D 15""",Hettich 4D 15in,,HETTICH SLIDE,17.3,19.03,47.575,HETTICH,PR,HW,LOUIS & CO,HET9209799,6,1,0,0,0
AC-0000526,"Hettich 4D 18""","Hettich 4D 18""",Hettich 4D 18in,,HETTICH SLIDE,17.46,19.206,48.015,HETTICH,PR,HW,LOUIS & CO,HET9209800,6,1,0,0,0
AC-0000527,"Hettich 4D 21""","Hettich 4D 21""",Hettich 4D 21in,,HETTICH SLIDE,17.73,19.503,48.758,HETTICH,PR,HW,LOUIS & CO,HET9209801,6,1,0,0,0
AC-0000528,Hettich 4D Clip and Spacer set,Hettich 4D Clip and Spacer set,Hettich 4D Clip and Spacer set,,HETTICH SLIDE,2.7,2.97,7.425,HETTICH,PR,HW,LOUIS & CO,HET9218979,6,1,0,0,0
AC-0000529,"Hettich 3D 9""","Hettich 3D 9""",Hettich 3D 9in,,HETTICH SLIDE,16.09,17.699,44.248,HETTICH,PR,HW,LOUIS & CO,HET9134399,6,1,0,0,0
AC-0000530,"Hettich 3D 12""","Hettich 3D 12""",Hettich 3D 12in,,HETTICH SLIDE,13.73,15.103,37.758,HETTICH,PR,HW,LOUIS & CO,HET9134388,6,1,0,0,0
AC-0000531,"Hettich 3D 15""","Hettich 3D 15""",Hettich 3D 15in,,HETTICH SLIDE,14.93,16.423,41.058,HETTICH,PR,HW,LOUIS & CO,HET9134368,6,1,0,0,0
AC-0000532,"Hettich 3D 18""","Hettich 3D 18""",Hettich 3D 18in,,HETTICH SLIDE,9.31,10.241,25.603,HETTICH,PR,HW,LOUIS & CO,HET9134339,6,1,0,0,0
AC-0000533,"Hettich 3D 21""","Hettich 3D 21""",Hettich 3D 21in,,HETTICH SLIDE,9.94,10.934,27.335,HETTICH,PR,HW,LOUIS & CO,HET9134329,6,1,0,0,0
AC-0000534,"Hettich 3D 24""","Hettich 3D 24""",Hettich 3D 24in,,HETTICH SLIDE,26.57,29.227,73.068,HETTICH,PR,HW,LOUIS & CO,HET91344273,6,1,0,0,0
AC-0000535,Hettich L & R Locking set,Hettich L & R Locking set,Hettich L & R Locking set,,HETTICH SLIDE,0.72,0.792,1.98,HETTICH,PR,HW,LOUIS & CO,HET9026839,6,1,0,0,0
AC-0000538,TIP ON WING PLATE,TIP ON WING PLATE,TIP ON WING PLATE,,HINGE,0.76,1.52,6.08,,EA,HW,LOUIS & CO,B956A1501,6,1,0,0,0
AC-0000539,TIP ON SC HINGE 48 HIGH,TIP ON SC HINGE 48 HIGH,TIP ON SC HINGE 48 HIGH,,HINGE,4.7,9.4,37.6,,EA,HW,LOUIS & CO,B956A1006,6,1,0,0,0
AC-0000540,"HR BB SC 10""","HR BB SC 10""",HR BB SC 10in,,HR BB SLIDE,7.98,8.778,26.334,HRBB,PR,HW,HARDWARE RESOURCES,303-300-10,6,1,0,0,0
AC-0000541,"HR BB SC 12""","HR BB SC 12""",HR BB SC 12in,,HR BB SLIDE,8.76,9.636,28.908,HRBB,PR,HW,HARDWARE RESOURCES,303-300-12,6,1,0,0,0
AC-0000542,"HR BB SC 14""","HR BB SC 14""",HR BB SC 14in,,HR BB SLIDE,9.51,10.461,31.383,HRBB,PR,HW,HARDWARE RESOURCES,303-300-14,6,1,0,0,0
AC-0000543,"HR BB SC 16""","HR BB SC 16""",HR BB SC 16in,,HR BB SLIDE,10.27,11.297,33.891,HRBB,PR,HW,HARDWARE RESOURCES,303-300-16,6,1,0,0,0
AC-0000544,"HR BB SC 18""","HR BB SC 18""",HR BB SC 18in,,HR BB SLIDE,10.99,12.089,36.267,HRBB,PR,HW,HARDWARE RESOURCES,303-300-18,6,1,0,0,0
AC-0000545,"HR BB SC 20""","HR BB SC 20""",HR BB SC 20in,,HR BB SLIDE,11.74,12.914,38.742,HRBB,PR,HW,HARDWARE RESOURCES,303-300-20,6,1,0,0,0
AC-0000546,"HR BB SC 22""","HR BB SC 22""",HR BB SC 22in,,HR BB SLIDE,12.5,13.75,41.25,HRBB,PR,HW,HARDWARE RESOURCES,303-300-22,6,1,0,0,0
AC-0000547,"HR BB SC 24""","HR BB SC 24""",HR BB SC 24in,,HR BB SLIDE,13.23,14.553,43.659,HRBB,PR,HW,HARDWARE RESOURCES,303-300-24,6,1,0,0,0
AC-0000548,"HR BB SC 26""","HR BB SC 26""",HR BB SC 26in,,HR BB SLIDE,13.98,15.378,46.134,HRBB,PR,HW,HARDWARE RESOURCES,303-300-26,6,1,0,0,0
AC-0000549,"HR BB SC 28""","HR BB SC 28""",HR BB SC 28in,,HR BB SLIDE,14.71,16.181,48.543,HRBB,PR,HW,HARDWARE RESOURCES,303-300-28,6,1,0,0,0
AC-0000550,"12"" x 17"" x 6"" (6H) CHR","12"" x 17"" x 6"" (6H) CHR","12"" x 17"" x 6"" (6H) CHR",,CLOSET BASKET,24.11,26.521,53.042,,EA,AC,HAFELE,547.38.212,4,1,0,0,0
AC-0000551,"12"" x 17"" x 11"" (11H) CHR","12"" x 17"" x 11"" (11H) CHR","12"" x 17"" x 11"" (11H) CHR",,CLOSET BASKET,29.06,31.966,63.932,,EA,AC,HAFELE,547.38.216,4,1,0,0,0
AC-0000552,"12"" x 17"" x 17"" (16H) CHR","12"" x 17"" x 17"" (16H) CHR","12"" x 17"" x 17"" (16H) CHR",,CLOSET BASKET,36.1,39.71,79.42,,EA,AC,HAFELE,547.38.218,4,1,0,0,0
AC-0000553,"12"" x 23"" x 6"" (6H) CHR","12"" x 23"" x 6"" (6H) CHR","12"" x 23"" x 6"" (6H) CHR",,CLOSET BASKET,28.56,31.416,62.832,,EA,AC,HAFELE,547.40.212,4,1,0,0,0
AC-0000554,"12"" x 23"" x 11"" (11H) CHR","12"" x 23"" x 11"" (11H) CHR","12"" x 23"" x 11"" (11H) CHR",,CLOSET BASKET,32.29,35.519,71.038,,EA,AC,HAFELE,547.40.216,4,1,0,0,0
AC-0000555,"12"" x 23"" x 17"" (16H) CHR","12"" x 23"" x 17"" (16H) CHR","12"" x 23"" x 17"" (16H) CHR",,CLOSET BASKET,38.11,41.921,83.842,,EA,AC,HAFELE,547.40.218,4,1,0,0,0
AC-0000556,"12"" x 29"" x 6"" (6H) CHR","12"" x 29"" x 6"" (6H) CHR","12"" x 29"" x 6"" (6H) CHR",,CLOSET BASKET,29.12,32.032,64.064,,EA,AC,HAFELE,547.41.212,4,1,0,0,0
AC-0000557,"12"" x 29"" x 11"" (11H) CHR","12"" x 29"" x 11"" (11H) CHR","12"" x 29"" x 11"" (11H) CHR",,CLOSET BASKET,37.86,41.646,83.292,,EA,AC,HAFELE,547.41.216,4,1,0,0,0
AC-0000558,"12"" x 29"" x 17"" (16H) CHR","12"" x 29"" x 17"" (16H) CHR","12"" x 29"" x 17"" (16H) CHR",,CLOSET BASKET,44.09,48.499,96.998,,EA,AC,HAFELE,547.41.218,4,1,0,0,0
AC-0000559,"12"" x 17"" x 6"" (6H) WHT","12"" x 17"" x 6"" (6H) WHT","12"" x 17"" x 6"" (6H) WHT",,CLOSET BASKET,21.81,23.991,47.982,,EA,AC,HAFELE,547.38.712,4,1,0,0,0
AC-0000560,"12"" x 17"" x 11"" (11H) WHT","12"" x 17"" x 11"" (11H) WHT","12"" x 17"" x 11"" (11H) WHT",,CLOSET BASKET,28.27,31.097,62.194,,EA,AC,HAFELE,547.38.716,4,1,0,0,0
AC-0000561,"12"" x 17"" x 17"" (16H) WHT","12"" x 17"" x 17"" (16H) WHT","12"" x 17"" x 17"" (16H) WHT",,CLOSET BASKET,31.32,34.452,68.904,,EA,AC,HAFELE,547.38.718,4,1,0,0,0
AC-0000562,"12"" x 23"" x 6"" (6H) WHT","12"" x 23"" x 6"" (6H) WHT","12"" x 23"" x 6"" (6H) WHT",,CLOSET BASKET,23.28,25.608,51.216,,EA,AC,HAFELE,547.40.712,4,1,0,0,0
AC-0000563,"12"" x 23"" x 11"" (11H) WHT","12"" x 23"" x 11"" (11H) WHT","12"" x 23"" x 11"" (11H) WHT",,CLOSET BASKET,28.7,31.57,63.14,,EA,AC,HAFELE,547.40.716,4,1,0,0,0
AC-0000564,"12"" x 23"" x 17"" (16H) WHT","12"" x 23"" x 17"" (16H) WHT","12"" x 23"" x 17"" (16H) WHT",,CLOSET BASKET,36.22,39.842,79.684,,EA,AC,HAFELE,547.40.718,4,1,0,0,0
AC-0000565,"14"" x 17"" x 6"" (6H) CHR","14"" x 17"" x 6"" (6H) CHR","14"" x 17"" x 6"" (6H) CHR",,CLOSET BASKET,24.85,27.335,54.67,,EA,AC,HAFELE,547.38.232,4,1,0,0,0
AC-0000566,"14"" x 17"" x 11"" (11H) CHR","14"" x 17"" x 11"" (11H) CHR","14"" x 17"" x 11"" (11H) CHR",,CLOSET BASKET,27.87,30.657,61.314,,EA,AC,HAFELE,547.38.236,4,1,0,0,0
AC-0000567,"14"" x 17"" x 17"" (16H) CHR","14"" x 17"" x 17"" (16H) CHR","14"" x 17"" x 17"" (16H) CHR",,CLOSET BASKET,33.28,36.608,73.216,,EA,AC,HAFELE,547.38.238,4,1,0,0,0
AC-0000568,"14"" x 23"" x 6"" (6H) CHR","14"" x 23"" x 6"" (6H) CHR","14"" x 23"" x 6"" (6H) CHR",,CLOSET BASKET,28.45,31.295,62.59,,EA,AC,HAFELE,547.40.232,4,1,0,0,0
AC-0000569,"14"" x 23"" x 11"" (11H) CHR","14"" x 23"" x 11"" (11H) CHR","14"" x 23"" x 11"" (11H) CHR",,CLOSET BASKET,31.91,35.101,70.202,,EA,AC,HAFELE,547.40.236,4,1,0,0,0
